row_0,1,2,3,4
0,0.673624541513838,0.19926642214071358,0.07289096365455151,0.054218072690896964
1,0.7004386881136411,0.21725506580321705,0.060789638604554,0.021516607478587843
2,0.7374200324644323,0.142652535090232,0.042585696553041154,0.07734173589229447
