row_0,1,2,3,4
0,0.6625541847282428,0.20146715571857285,0.0764921640546849,0.0594864954984995
1,0.6881832741452545,0.22219901121091845,0.06649954738527958,0.023118167258547456
2,0.7087749450969159,0.1491454215602024,0.055094051370190016,0.08698558197269168
