row_0,1,2,3,4
0,0.5350051060932713,0.2816294110972427,0.11834789515488484,0.06501758765460115
1,0.7662182870764516,0.17566263692604575,0.040354163119359784,0.017764912878142913
2,0.7216541016645518,0.15115324326341717,0.04911547361349556,0.0780771814585355
